@RELATION Metrics-Roles

@ATTRIBUTE ACAIC REAL
@ATTRIBUTE ACMIC REAL
@ATTRIBUTE CBO REAL
@ATTRIBUTE CLD REAL
@ATTRIBUTE DIT REAL
@ATTRIBUTE connectivity REAL
@ATTRIBUTE DCAEC REAL
@ATTRIBUTE DCMEC REAL
@ATTRIBUTE LCOM5 REAL
@ATTRIBUTE NCM REAL
@ATTRIBUTE NMA REAL
@ATTRIBUTE NMI REAL
@ATTRIBUTE NMO REAL
@ATTRIBUTE NOC REAL
@ATTRIBUTE WMC REAL
@ATTRIBUTE Roles {0, 1}

@DATA
0.0,1.0,23.0,2.0,6.0,0.9722689075630252,0.0,0.0,0.9697478989405292,99.0,34.0,62.0,3.0,1.0,210.0,1
0.0,0.0,20.0,1.0,7.0,0.9666666666666667,0.0,0.0,0.9461538429061572,128.0,30.0,96.0,2.0,1.0,143.0,1
0.0,0.0,3.0,0.0,8.0,1.5,0.0,0.0,0.6666666666666666,130.0,3.0,125.0,2.0,0.0,19.0,1
0.0,0.0,0.0,0.0,6.0,1.4166666666666667,0.0,0.0,0.75,68.0,3.0,62.0,3.0,0.0,13.0,1
0.0,0.0,22.0,0.0,1.0,0.21014492753623187,0.0,0.0,0.7824074054757754,26.0,26.0,0.0,0.0,0.0,690.0,1
0.0,1.0,21.0,3.0,3.0,0.631578947368421,0.0,0.0,0.869999997317791,57.0,22.0,34.0,1.0,1.0,78.0,1
0.0,0.0,3.0,1.0,5.0,1.1047619047619048,0.0,0.0,0.8666666666666667,73.0,12.0,55.0,6.0,1.0,50.0,1
0.0,0.0,0.0,0.0,6.0,3.5,0.0,0.0,0.0,73.0,2.0,68.0,3.0,0.0,13.0,1
0.0,3.0,3.0,1.0,5.0,1.07,0.0,0.0,0.92,83.0,22.0,53.0,8.0,1.0,92.0,1
0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,83.0,4.0,79.0,0.0,0.0,21.0,1
0.0,0.0,3.0,1.0,5.0,0.6666666666666666,0.0,0.0,0.3333333333333333,66.0,5.0,60.0,1.0,3.0,18.0,1
0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,66.0,2.0,63.0,1.0,0.0,9.0,1
0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,66.0,2.0,63.0,1.0,0.0,9.0,1
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,65.0,1.0,64.0,0.0,0.0,3.0,1
0.0,0.0,22.0,1.0,3.0,1.0972222222222223,0.0,0.0,0.9777777757909563,45.0,10.0,34.0,1.0,1.0,34.0,1
0.0,0.0,22.0,0.0,4.0,1.0833333333333333,0.0,0.0,0.9166666567325592,49.0,3.0,43.0,3.0,0.0,23.0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1
0.0,0.0,4.0,0.0,1.0,0.875,0.0,0.0,0.7777777678436704,14.0,11.0,3.0,0.0,0.0,40.0,1
0.0,0.0,8.0,0.0,1.0,0.9111111111111111,0.0,0.0,0.825,15.0,12.0,3.0,0.0,0.0,59.0,1
